STATION;DATE;LATITUDE;LONGITUDE;ELEVATION;NAME;TEMP;TEMP_ATTRIBUTES;DEWP;DEWP_ATTRIBUTES;SLP;SLP_ATTRIBUTES;STP;STP_ATTRIBUTES;VISIB;VISIB_ATTRIBUTES;WDSP;WDSP_ATTRIBUTES;MXSPD;GUST;MAX;MAX_ATTRIBUTES;MIN;MIN_ATTRIBUTES;PRCP;PRCP_ATTRIBUTES;SNDP;FRSHTT
31960099999;08.08.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;70,5;8;70,5;7;1012,3;8;990,6;8;0,9;8;11,4;8;15,5;19,4;71,4;*;68,7;*;0,12;E;999,9;110000
31960099999;09.08.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;73,2;8;71,9;7;1007,5;8;986,1;8;6,3;8;6,1;8;9,7;999,9;79;*;70,2; ;0,02;E;999,9;110010
31960099999;10.08.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;72,4;7;70,2;6;1007;7;985,5;7;8,9;7;5;7;9,7;999,9;78,4;*;68,4;*;0,16;E;999,9;110010
31960099999;20.08.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;69,3;4;67,1;4;1006,4;4;984,8;4;12,4;4;6,8;4;9,7;21,4;72,3;*;66,6;*;0,39;E;999,9;10000
31960099999;25.08.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;63,6;4;57;4;1010,4;4;988,4;4;17,1;4;6,3;4;11,7;19,4;67,6;*;59;*;0;I;999,9;0
31960099999;28.08.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;66,1;5;65;5;1008,7;5;986,9;5;6,3;5;24,1;5;29,1;36,9;66,6;*;65,3; ;0,02;E;999,9;100000
31960099999;29.08.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;65,7;8;63,1;8;1011;8;989,1;8;10,9;8;17,2;8;25,3;29,1;69,8;*;63,3; ;0,03;F;999,9;10000
31960099999;30.08.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;65,6;8;62,6;8;1013,5;8;991,6;8;21,7;8;18,7;8;23,3;29,1;67,6;*;63,5;*;0,04;F;999,9;10000
31960099999;31.08.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;64,5;8;63;8;1015,5;8;993,5;8;5,6;8;10;8;13,6;21,4;64,9;*;64; ;0,12;E;999,9;0
31960099999;01.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;67,4;8;65,2;8;1013;8;991,2;8;5,8;8;4,4;8;5,8;999,9;72;*;64,2; ;0;E;999,9;100000
31960099999;02.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;68,9;8;65,7;8;1009,2;8;987,6;8;18,6;8;6,6;8;11,7;999,9;75,2;*;64; ;0,01;E;999,9;10000
31960099999;03.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;63,7;7;59,3;7;1009,6;7;987,7;7;10,7;7;10,5;7;13,6;23,3;68,7;*;55,8; ;0,12;E;999,9;10000
31960099999;04.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;61,9;8;48,9;8;1012,8;8;990,7;8;24,1;8;9,5;8;13,6;999,9;69,8; ;54; ;0;E;999,9;0
31960099999;05.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;60,7;8;47,1;8;1013,8;8;991,6;8;21,7;8;5,3;8;7,8;999,9;66,7;*;52,2;*;0;I;999,9;0
31960099999;06.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;62,2;8;50,9;8;1012,6;8;990,5;8;19,4;8;4,9;8;7,8;999,9;69,8;*;56,1;*;0;I;999,9;0
31960099999;07.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;65,1;8;54,7;8;1015,4;8;993,4;8;19,4;8;6,1;8;11,7;999,9;72;*;55; ;0;I;999,9;0
31960099999;08.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;64,4;8;55,7;8;1021,2;8;999;8;24,1;8;8,7;8;15,5;999,9;72,5;*;57; ;0;I;999,9;0
31960099999;09.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;63,1;8;54,8;8;1018,7;8;996,6;8;21,7;8;6,1;8;11,7;999,9;69,8;*;55,6; ;0;E;999,9;0
31960099999;10.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;58,9;8;52,2;8;1011,3;8;989,2;8;21,7;8;19,2;8;27,2;999,9;63,9; ;53,4; ;0;E;999,9;0
31960099999;11.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;58;8;48,2;8;1007,1;8;985;8;24,1;8;15,5;8;19,4;27,2;63,1;*;51,6; ;0;I;999,9;0
31960099999;12.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;59,9;8;46,7;8;1008,7;8;986,6;8;24,1;8;5,3;8;7,8;999,9;65,7;*;53,4; ;0;I;999,9;0
31960099999;13.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;59,8;7;47,1;7;1016,4;7;994,1;7;23,1;7;4,2;7;5,8;999,9;64,8;*;53,2; ;0;I;999,9;0
31960099999;14.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;62,8;8;59,7;7;1023;8;0,8;8;21,7;8;9;8;11,7;999,9;66,9;*;54,5; ;0;I;999,9;0
31960099999;15.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;64;8;61,4;8;1021,7;8;999,5;8;11,7;8;7,5;8;11,7;999,9;68,4;*;60,4; ;0;I;999,9;0
31960099999;16.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;64,5;8;60,6;8;1019,8;8;997,6;8;17,1;8;4,1;8;5,8;999,9;72;*;61; ;0;I;999,9;0
31960099999;17.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;63,5;8;59,6;8;1021;8;998,8;8;17,1;8;5,6;8;9,7;999,9;69,4; ;59,7;*;0;E;999,9;0
31960099999;18.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;64,1;8;56,2;8;1016,9;8;994,8;8;21,6;8;8,3;8;11,7;999,9;71,4;*;59,4; ;0;E;999,9;0
31960099999;19.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;64,1;8;59,8;7;1011,9;8;990;8;17,9;8;5,6;8;7,8;999,9;69,4;*;59,9;*;0;I;999,9;100000
31960099999;20.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;64,1;7;59,5;6;1011,3;7;989,4;7;10,7;7;4,4;7;5,8;999,9;71,6;*;59,7;*;0;I;999,9;100000
31960099999;21.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;65,7;8;56,4;8;1013,8;8;991,8;8;19,4;8;7,8;8;9,7;999,9;72;*;58,6; ;0;E;999,9;0
31960099999;22.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;66,2;8;63,1;8;1015;8;993,1;8;12,4;8;14,8;8;19,4;999,9;71,2; ;64,2;*;0;E;999,9;0
31960099999;23.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;65,2;8;62,1;8;1012,9;8;991;8;21,7;8;14,3;8;19,4;23,3;69,1;*;62,4;*;0;I;999,9;0
31960099999;24.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;63,8;8;60,9;8;1010,3;8;988,3;8;19,4;8;9,5;8;17,5;999,9;68,9; ;60,6; ;0,02;F;999,9;0
31960099999;25.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;63,2;8;59,9;8;1008,7;8;986,8;8;17,1;8;8;8;13,6;999,9;68,5;*;59,2; ;0,55;E;999,9;110010
31960099999;26.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;61,4;8;49,5;8;1011,3;8;989,2;8;21,7;8;5,3;8;9,7;999,9;70,3; ;53,6; ;0;F;999,9;0
31960099999;27.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;57,7;8;45,9;8;1013,9;8;991,5;8;21,7;8;6,3;8;7,8;999,9;65,7;*;52,2; ;0,35;E;999,9;10010
31960099999;28.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;55,1;8;39,1;8;1020;8;997,5;8;21,7;8;9,5;8;13,6;21,4;61;*;49,5;*;0;I;999,9;0
31960099999;29.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;54,7;8;34,9;8;1025;8;2,3;8;24,1;8;9,5;8;13,6;999,9;63,5;*;45,9;*;0;I;999,9;0
31960099999;30.09.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;58,7;7;48,8;7;1016,6;7;994,3;7;23,6;5;13,3;7;21,4;999,9;61,9;*;45,9; ;0;F;999,9;0
31960099999;01.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;51,3;8;45,7;8;994,7;8;972,6;8;11,4;6;19,4;8;27,2;38,9;60,6;*;43,7; ;1,54;F;999,9;10000
31960099999;02.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;50,9;8;27,7;8;1002,2;8;979,8;8;24,1;8;13,6;8;23,3;999,9;57,7; ;46,8; ;0;F;999,9;0
31960099999;03.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;49,9;8;27,6;8;1016,1;8;993,3;8;23,1;7;12,9;8;17,5;25,3;54;*;46,4;*;0;I;999,9;0
31960099999;04.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;51,8;8;37,5;8;1023,7;8;0,8;8;24,1;8;6,3;8;9,7;999,9;59,5; ;46,6; ;0;F;999,9;0
31960099999;05.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;58,7;8;54,1;8;1020,2;8;997,8;8;17,1;8;12,9;8;15,5;23,3;62,2;*;46,4; ;0;I;999,9;0
31960099999;06.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;60,3;8;58,8;8;1019,1;8;996,8;8;9,4;8;11,4;8;15,5;21,4;63,5;*;57,2; ;0;E;999,9;100000
31960099999;07.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;58,6;8;55,9;8;1017,8;8;995,4;8;12,4;8;13,6;8;19,4;999,9;63,5; ;56,5; ;0;F;999,9;0
31960099999;08.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;56,3;8;53,1;8;1009,3;8;987;8;10,9;8;10,4;8;15,5;999,9;57,7;*;52,3; ;0,01;E;999,9;10000
31960099999;09.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;45;8;42,1;8;1004,9;8;982,2;8;10,9;8;14,3;8;23,3;999,9;49,1;*;41,4; ;1,34;F;999,9;10000
31960099999;10.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;47,6;8;35,6;8;1006;8;983,3;8;21,7;8;5,6;8;13,6;999,9;54,5; ;38,8; ;0;F;999,9;0
31960099999;11.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;47;8;36,3;8;1005,6;8;983;8;21,7;8;11,7;8;17,5;25,3;52,3;*;40,1;*;0;I;999,9;0
31960099999;12.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;47,3;8;28,6;8;1010,6;8;987,8;8;21,7;8;12,4;8;21,4;999,9;55,6; ;35,8; ;0;F;999,9;0
31960099999;13.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;42,2;8;19,8;8;1017,2;8;994,1;8;21,7;8;13,4;8;19,4;21,4;46,4;*;37;*;0;I;999,9;0
31960099999;14.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;48,8;8;32,4;8;1019,7;8;996,8;8;19,4;8;4,9;8;9,7;999,9;54,3;*;43,7;*;0;E;999,9;0
31960099999;15.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;54,3;7;42,9;7;1019,4;7;996,8;7;17,8;7;6,9;7;9,7;999,9;62,2; ;45,1; ;0;E;999,9;0
31960099999;16.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;55,5;8;53,6;8;1018,3;8;995,8;8;13,2;8;10,9;8;13,6;999,9;58,8;*;53,2; ;0;I;999,9;0
31960099999;17.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;56,2;8;54,3;8;1015,3;8;992,9;8;5,5;8;12,4;8;17,5;999,9;59; ;54,1;*;0,01;F;999,9;100000
31960099999;18.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;47,3;8;23;8;1022;8;999;8;21,7;8;13,4;8;27,2;999,9;55,8; ;38,1; ;0;F;999,9;0
31960099999;19.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;48,1;8;39,5;8;1014,5;8;991,7;8;19,4;8;16;8;23,3;27,2;55,6;*;42,6;*;0,01;E;999,9;10000
31960099999;20.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;43,1;8;26,4;8;1021,5;8;998,3;8;12,4;8;10;8;17,5;999,9;49,3; ;36,9;*;0;E;999,9;0
31960099999;21.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;39,7;8;32,1;8;1024,3;8;0,9;8;14,8;8;4,4;8;5,8;999,9;42,6;*;35,6; ;99,99; ;999,9;11000
31960099999;22.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;47,7;8;38;8;1021,2;8;998,2;8;17,1;8;9,5;8;13,6;19,4;51,1;*;42,6;*;0;I;999,9;0
31960099999;23.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;52,6;8;43,7;8;1012,9;8;990,4;8;17,1;8;10,2;8;15,5;23,3;58,5;*;45,3; ;0;E;999,9;0
31960099999;24.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;42,1;8;15,7;8;1018,8;8;995,6;8;17,1;8;20,9;8;27,2;40,8;51,4;*;34,7; ;0;E;999,9;0
31960099999;25.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;37,6;8;12,6;8;1025,8;8;2,2;8;19,4;8;11,7;8;21,4;999,9;44,8; ;32,7; ;0;F;999,9;0
31960099999;26.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;46,8;8;38;8;1012,8;8;990,1;8;9,2;8;18,7;8;31,1;999,9;53,1;*;39,2;*;0,79;E;999,9;10000
31960099999;27.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;44,3;8;30,2;8;1006,2;8;983,4;8;17,1;8;9,2;8;17,5;25,3;54,7;*;34,9; ;0,08;E;999,9;10000
31960099999;28.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;37,6;8;15,1;8;1014;8;990,7;8;17,1;8;11,4;8;17,5;25,3;43,5;*;33,4; ;0;E;999,9;0
31960099999;29.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;35,7;8;12,8;8;1017,6;8;994,2;8;19,4;8;12,1;8;17,5;999,9;41,5; ;29,8; ;0;F;999,9;0
31960099999;30.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;34,4;8;13,1;8;1023,1;8;999,5;8;12,4;8;9;8;15,5;999,9;38,7; ;29,7; ;0;F;999,9;0
31960099999;31.10.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;38,1;8;16,2;8;1025,2;8;1,7;8;12,4;8;5,8;8;9,7;999,9;43,7;*;31,5; ;0;I;999,9;0
31960099999;01.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;43,7;8;33,4;8;1021,8;8;998,6;8;12,4;8;9,7;8;13,6;999,9;46,8;*;34,7; ;0;I;999,9;0
31960099999;02.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;47,3;8;30,2;8;1018,9;8;996;8;12,4;8;7;8;11,7;999,9;54,7;*;39,7; ;0;E;999,9;0
31960099999;03.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;49,1;8;36,9;8;1025,5;8;2,5;8;8,9;7;10;8;15,5;23,3;57,2; ;43,7;*;0;E;999,9;0
31960099999;04.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;49,3;8;47,8;8;1022,8;8;999,9;8;10,4;8;11,4;8;19,4;23,3;53,8;*;46,6; ;0;E;999,9;0
31960099999;05.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;40,2;8;24,7;8;1029,2;8;5,7;8;9,3;8;16;8;21,4;33;50;*;27,1; ;0;I;999,9;100000
31960099999;06.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;28,9;8;9,2;8;1037,4;8;13,2;8;12,4;8;14,6;8;21,4;27,2;33,6;*;24,3; ;0;I;999,9;0
31960099999;07.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;27,6;8;6,9;8;1034,8;8;10,6;8;12,4;8;13,8;8;15,5;23,3;31,5;*;23,4; ;99,99; ;999,9;1000
31960099999;08.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;29;8;12,4;8;1025,7;8;1,7;8;11,7;8;16;8;17,5;27,2;31,5;*;24,8; ;99,99; ;999,9;1000
31960099999;09.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;26,3;8;25,5;8;1024;8;0;8;6,2;8;13,6;8;15,5;21,4;27,9;*;24,3; ;0,04;E;999,9;1000
31960099999;10.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;25,6;8;18,9;8;1030,2;8;6;8;11,7;8;12,4;8;17,5;19,4;29,5; ;22,3; ;0;E;1,6;0
31960099999;11.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;28,1;8;20,6;8;1035;8;10,8;8;12,4;8;11,4;8;13,6;999,9;33,3;*;21,7; ;0;I;0,8;0
31960099999;12.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;35,8;8;30,5;8;1034;8;10,2;8;12,4;8;9;8;11,7;999,9;39,6;*;23,7; ;0;I;999,9;0
31960099999;13.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;42,5;8;38,7;8;1027,3;8;4;8;7;8;15,1;8;19,4;23,3;44,4;*;39;*;0;E;999,9;0
31960099999;14.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;43,3;8;39,1;8;1017,6;8;994,5;8;12,4;8;4,9;8;9,7;999,9;45,1;*;41; ;0,02;E;999,9;0
31960099999;15.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;42,9;8;33,6;8;1018,9;8;995,8;8;19,4;8;10;8;19,4;27,2;51,1;*;30,4; ;0;I;999,9;0
31960099999;16.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;32,4;8;21,3;8;1021,1;8;997,4;8;14,8;8;13,6;8;19,4;23,3;48,9;*;24,4; ;0,02;E;0,4;1000
31960099999;17.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;26;8;16,1;8;1026,8;8;2,7;8;12,4;8;16,5;8;19,4;31,1;32,9;*;19,8; ;0;I;999,9;0
31960099999;18.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;19,1;8;6,8;8;1030,4;8;5,8;8;12,4;8;15,3;8;17,5;27,2;22,3;*;15,6; ;0;E;999,9;0
31960099999;19.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;16,8;8;12,2;8;1027,7;8;3,1;8;9,6;8;17,5;8;19,4;29,1;18,1;*;15,1; ;0,12;E;1,2;1000
31960099999;20.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;17,2;8;11;8;1028,1;8;3,5;8;19,4;8;14,3;8;21,4;31,1;19,9;*;14,5; ;0;E;0,8;0
31960099999;21.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;17,4;8;7,1;8;1034,9;8;10,2;8;12,4;8;10;8;15,5;999,9;21,9; ;13,3; ;0;E;0,4;0
31960099999;22.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;17,2;8;4,6;8;1039;8;14,2;8;12,4;8;11,9;8;15,5;19,4;22,1; ;12,7; ;0;E;0,4;0
31960099999;23.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;12,8;8;5,7;8;1033,6;8;8,6;8;5,7;8;18,7;8;23,3;38,9;17,4; ;8,1; ;0;E;999,9;1000
31960099999;24.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;10,9;8;-1;8;1032,4;8;7,4;8;12,4;8;16,5;8;23,3;31,1;15,3;*;6,6; ;0;I;0,4;0
31960099999;25.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;11,3;8;1,8;8;1025;8;0,2;8;12,4;8;19,2;8;21,4;35;15,8;*;6,8; ;0;I;999,9;0
31960099999;26.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;10,9;8;5,4;8;1012,4;8;987,8;8;6,4;8;30,4;8;36,9;999,9;12; ;8,8; ;0,08;F;0,4;1000
31960099999;27.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;15,2;8;3;8;1019,4;8;994,9;8;12,4;8;19,4;8;29,1;999,9;19,8; ;10,4; ;0;E;999,9;0
31960099999;28.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;14,4;8;2,3;8;1029;8;4,2;8;12,4;8;10;8;13,6;999,9;19,8; ;9,5; ;0;E;0,4;0
31960099999;29.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;15,4;8;6,3;8;1026,8;8;2,1;8;8,7;8;9;8;13,6;21,4;19,4; ;8,8; ;0;H;999,9;1000
31960099999;30.11.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;17,1;8;9,9;8;1025,6;8;1,1;8;11,7;8;12,1;8;17,5;25,3;21,4;*;11,7; ;0;I;0,8;0
31960099999;01.12.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;26,6;8;21;8;1025,1;8;1;8;8,5;8;10,2;8;19,4;27,2;37,4;*;16;*;0;H;0,4;1000
31960099999;02.12.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;36,3;8;35,6;7;1006,3;8;983,2;8;3,5;8;15,5;8;21,4;40,8;41,2;*;25,3; ;0,67;F;0,4;111000
31960099999;03.12.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;20,5;8;9,9;8;1001,6;8;977,8;8;6,4;7;11,7;8;15,5;23,3;27,7; ;14,4; ;0,03;E;999,9;0
31960099999;04.12.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;23,1;8;8,8;8;1007,6;8;983,8;8;12,4;8;11,9;8;21,4;31,1;25,7;*;19,6;*;0;I;0,4;0
31960099999;05.12.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;22,9;8;4,1;8;1019,8;8;995,7;8;14,8;8;13,1;8;17,5;31,1;28,4;*;17,1; ;0;I;999,9;0
31960099999;06.12.2015;43,1166666;131,9333333;183;VLADIVOSTOK, RS;16,3;8;-1,7;8;1031,4;8;6,7;8;19,4;8;11,2;8;15,5;21,4;23;*;8,1; ;0;E;0,4;0
